0.4102, -25.4792,  0.4097,  24.8961
0.5801, -24.0670,  0.5805,  23.5930
0.4102, -27.6242,  0.4097,  24.8334
0.5801, -24.0670,  0.5805,  23.4190
0.4102, -27.6242,  0.4097,  24.8634
0.5801, -23.3678,  0.5805,  23.3823
0.4102, -27.6242,  0.4097,  24.7989
0.5801, -22.6742,  0.5805,  23.4147
0.4102, -26.9040,  0.4097,  24.8661
0.5801, -22.6722,  0.5805,  23.3596
0.4102, -26.1884,  0.4097,  24.8404
0.5801, -23.3698,  0.5805,  23.5152
0.4102, -26.1905,  0.4097,  24.8334
0.5801, -23.3678,  0.5805,  23.3369
0.4102, -26.9040,  0.4097,  24.8820
0.5801, -24.0691,  0.5805,  23.4601
0.4102, -27.0367,  0.4097,  24.8475
0.5801, -22.6742,  0.5805,  23.4968
0.4102, -26.9040,  0.4097,  24.8961
0.5801, -24.0670,  0.5805,  23.5222
0.4102, -24.7722,  0.4097,  24.8290
0.5801, -22.6722,  0.5805,  23.3186
0.4102, -25.4792,  0.4097,  24.8334
0.5801, -24.7701,  0.5805,  23.4007
0.4102, -26.1905,  0.4097,  24.8219
0.5801, -21.9822,  0.5805,  23.3553
0.4102, -26.1905,  0.4097,  24.8590
0.5801, -25.4772,  0.5805,  23.4444
0.4102, -26.9040,  0.4097,  24.8519
0.5801, -26.1884,  0.5805,  23.2933
0.4102, -26.9040,  0.4097,  24.8060
0.5801, -24.7701,  0.5805,  23.3666
0.4102, -25.4792,  0.4097,  24.9262
0.5801, -26.1884,  0.5805,  23.4671
0.4102, -26.9040,  0.4097,  24.8590
0.5801, -19.9255,  0.5805,  23.4487
0.4102, -26.4761,  0.4097,  24.8290
0.5801, -24.0670,  0.5805,  23.4444
0.4102, -26.9040,  0.4097,  24.8961
0.5801, -24.7701,  0.5805,  23.4147
0.4102, -27.6242,  0.4097,  24.9421
0.5801, -24.7701,  0.5805,  23.6184
0.4102, -25.2376,  0.4097,  24.8219
0.5801, -24.7701,  0.5805,  23.3369
0.4102, -25.4792,  0.4097,  24.8820
0.5801, -21.9822,  0.5805,  23.3963
0.4102, -26.9040,  0.4097,  24.8590
0.5801, -20.6060,  0.5805,  23.5108
0.4102, -25.4792,  0.4097,  24.8334
0.5801, -20.6080,  0.5805,  23.4557
0.4102, -26.1905,  0.4097,  24.8519
0.5801, -20.6080,  0.5805,  23.4557
0.4102, -25.4792,  0.4097,  24.8820
0.5801, -21.9802,  0.5805,  23.4784
0.4102, -28.3492,  0.4097,  24.8060
0.5801, -24.7701,  0.5805,  23.4147
0.4102, -26.3000,  0.4097,  24.8590
0.5801, -24.0670,  0.5805,  23.2156
0.4102, -26.9040,  0.4097,  24.8475
0.5801, -24.0670,  0.5805,  23.3229
0.4102, -25.4792,  0.4097,  24.8219
0.5801, -24.7701,  0.5805,  23.3823
0.4102, -27.6242,  0.4097,  24.8104
0.5801, -24.0670,  0.5805,  23.4487
0.4102, -26.1905,  0.4097,  24.8519
0.5801, -19.9235,  0.5805,  23.3116
0.4102, -25.4792,  0.4097,  24.7875
0.5801, -23.3678,  0.5805,  23.4330
0.4102, -26.0397,  0.4097,  24.8634
0.5801, -21.9822,  0.5805,  23.4487
0.4102, -25.4792,  0.4097,  24.7875
0.5801, -22.6722,  0.5805,  23.4671
0.4102, -25.4792,  0.4097,  24.8661
0.5801, -24.7701,  0.5805,  23.3369
0.4102, -26.1905,  0.4097,  24.9005
0.5801, -21.2935,  0.5805,  23.5081
0.4102, -26.9062,  0.4097,  24.8033
0.5801, -20.6080,  0.5805,  23.2269
0.4102, -26.9062,  0.4097,  24.7689
0.5801, -24.0691,  0.5805,  23.2593
0.4102, -26.9040,  0.4097,  24.8361
0.5801, -21.2914,  0.5805,  23.5038
0.4102, -27.6242,  0.4097,  24.8104
0.5801, -17.2239,  0.5805,  23.2776
0.4102, -27.6242,  0.4097,  24.8590
0.5801, -21.2935,  0.5805,  23.4190
0.4102, -25.4792,  0.4097,  24.8060
0.5801, -21.2935,  0.5805,  23.4147
0.4102, -26.1905,  0.4097,  24.9005
0.5801, -21.2914,  0.5805,  23.4925
0.4102, -26.9040,  0.4097,  24.8847
0.5801, -22.6742,  0.5805,  23.4147
0.4102, -26.1905,  0.4097,  24.8475
0.5801, -24.7701,  0.5805,  23.4741
0.4102, -27.6242,  0.4097,  24.8104
0.5801, -19.9255,  0.5805,  23.4741
0.4102, -25.9304,  0.4097,  24.8519
0.5801, -24.0670,  0.5805,  23.5222
0.4102, -26.1905,  0.4097,  24.8776
0.5801, -23.3698,  0.5805,  23.4601
