15.0600 ,-23.4309 ,0.0215 ,66.6075 ,
10.6288 ,-24.8534 ,0.0062 ,65.1925 ,
15.0601 ,-23.4065 ,0.0238 ,66.5649 ,
10.6288 ,-24.8411 ,0.0068 ,65.1494 ,
