-90.0000,-0.0000
-81.4270,-0.0000
-77.8646,-0.0000
-75.1233,-0.0000
-72.8056,-0.0000
-70.7578,-0.0000
-68.9012,-0.0000
-67.1888,-0.0000
-65.5904,-0.0000
-64.0847,-0.0000
-62.6564,-0.0000
-61.2939,-0.0000
-59.9881,-0.0000
-58.7320,-0.0000
-57.5196,-0.0000
-56.3463,-0.0000
-55.2080,-0.0000
-54.1014,-0.0000
-53.0235,-0.0000
-51.9720,-0.0000
-50.9445,-0.0000
-49.9393,-0.0000
-48.9546,-0.0000
-47.9890,-0.0000
-47.0412,-0.0000
-46.1099,-0.0000
-45.1940,-0.0000
-44.2927,-0.0000
-43.4050,-0.0000
-42.5301,-0.0000
-41.6673,-0.0000
-40.8159,-0.0000
-39.9754,-0.0000
-39.1450,-0.0000
-38.3243,-0.0000
-37.5128,-0.0000
-36.7100,-0.0000
-35.9155,-0.0000
-35.1290,-0.0000
-34.3499,-0.0000
-33.5781,-0.0000
-32.8130,-0.0000
-32.0545,-0.0000
-31.3023,-0.0000
-30.5560,-0.0000
-29.8154,-0.0000
-29.0802,-0.0000
-28.3503,-0.0000
-27.6253,-0.0000
-26.9051,-0.0000
-26.1895,-0.0000
-25.4782,-0.0000
-24.7711,-0.0000
-24.0680,-0.0000
-23.3688,-0.0000
-22.6732,-0.0000
-21.9812,-0.0000
-21.2925,-0.0000
-20.6070,-0.0000
-19.9245,-0.0000
-19.2450,-0.0000
-18.5684,-0.0000
-17.8943,-0.0000
-17.2229,-0.0000
-16.5538,-0.0000
-15.8871,-0.0000
-15.2226,-0.0000
-14.5602,-0.0000
-13.8997,-0.0000
-13.2412,-0.0000
-12.5844,-0.0000
-11.9293,-0.0000
-11.2757,-0.0000
-10.6237,-0.0000
-9.9730,-0.0000
-9.3236,-0.0000
-8.6755,-0.0000
-8.0284,-0.0000
-7.3824,-0.0000
-6.7374,-0.0000
-6.0932,-0.0000
-5.4497,-0.0000
-4.8070,-0.0000
-4.1648,-0.0000
-3.5232,-0.0000
-2.8820,-0.0000
-2.2412,-0.0000
-1.6006,-0.0000
-0.9603,-0.0000
-0.3201,-0.0000
0.3201,-0.0000
0.9603,-0.0000
1.6007,-0.0000
2.2412,-0.0000
2.8820,-0.0000
3.5232,-0.0000
4.1648,-0.0000
4.8070,-0.0000
5.4497,-0.0000
6.0932,-0.0000
6.7374,-0.0000
7.3824,-0.0000
8.0285,-0.0000
8.6755,-0.0000
9.3237,-0.0000
9.9730,-0.0000
10.6237,-0.0000
11.2757,-0.0000
11.9293,-0.0000
12.5844,-0.0000
13.2412,-0.0000
13.8997,-0.0000
14.5602,-0.0000
15.2226,-0.0000
15.8871,-0.0000
16.5538,-0.0000
17.2229,-0.0000
17.8943,-0.0000
18.5684,-0.0000
19.2450,-0.0000
19.9245,-0.0000
20.6070,-0.0000
21.2925,-0.0000
21.9812,-0.0000
22.6732,-0.0000
23.3688,-0.0000
24.0680,-0.0000
24.7711,-0.0000
25.4782,-0.0000
26.1895,-0.0000
26.9051,-0.0000
27.6253,-0.0000
28.3503,-0.0000
29.0802,-0.0000
29.8154,-0.0000
30.5560,-0.0000
31.3023,-0.0000
32.0545,-0.0000
32.8130,-0.0000
33.5781,-0.0000
34.3499,-0.0000
35.1290,-0.0000
35.9156,-0.0000
36.7100,-0.0000
37.5128,-0.0000
38.3243,-0.0000
39.1450,-0.0000
39.9754,-0.0000
40.8160,-0.0000
41.6673,-0.0000
42.5301,-0.0000
43.4050,-0.0000
44.2927,-0.0000
45.1940,-0.0000
46.1099,-0.0000
47.0412,-0.0000
47.9890,-0.0000
48.9546,-0.0000
49.9393,-0.0000
50.9445,-0.0000
51.9720,-0.0000
53.0235,-0.0000
54.1014,-0.0000
55.2080,-0.0000
56.3463,-0.0000
57.5196,-0.0000
58.7320,-0.0000
59.9881,-0.0000
61.2939,-0.0000
62.6564,-0.0000
64.0847,-0.0000
65.5904,-0.0000
67.1889,-0.0000
68.9012,-0.0000
70.7578,-0.0000
72.8056,-0.0000
75.1233,-0.0000
77.8646,-0.0000
81.4271,-0.0000
90.0000,-0.0000
