0.0000 ,0.8579 ,0.6231 ,16.3720 ,-24.7701 ,0.2418 ,0.8231 ,
1.0000 ,0.9704 ,0.8576 ,-22.8188 ,-25.4772 ,-0.3763 ,0.8945 ,
2.0000 ,2.8930 ,0.5833 ,-1.9680 ,-8.0275 ,-0.0993 ,2.8913 ,
3.0000 ,12.5743 ,0.8067 ,-26.9406 ,-30.5549 ,-5.6970 ,11.2097 ,
4.0000 ,12.8177 ,1.0000 ,-27.0981 ,-24.0670 ,-5.8387 ,11.4107 ,
0.0000 ,0.8579 ,0.7073 ,15.3161 ,-25.4772 ,0.2266 ,0.8274 ,
1.0000 ,0.9705 ,1.0000 ,-22.6867 ,-25.4792 ,-0.3743 ,0.8955 ,
2.0000 ,2.8926 ,0.6455 ,-3.4055 ,-7.3834 ,-0.1718 ,2.8875 ,
3.0000 ,11.8123 ,0.7796 ,-20.9392 ,-21.9802 ,-4.2214 ,11.0322 ,
4.0000 ,11.8895 ,0.6134 ,-21.7889 ,-22.6742 ,-4.4133 ,11.0401 ,
0.0000 ,0.8732 ,0.6993 ,19.4987 ,-24.7701 ,0.2914 ,0.8231 ,
1.0000 ,0.9710 ,1.0000 ,-22.6389 ,-26.1884 ,-0.3737 ,0.8962 ,
2.0000 ,1.1304 ,0.6043 ,1.7454 ,-26.1884 ,0.0344 ,1.1299 ,
3.0000 ,2.8914 ,0.6828 ,-2.2288 ,25.4772 ,-0.1124 ,2.8892 ,
4.0000 ,11.6912 ,0.5785 ,-20.5800 ,-4.8060 ,-4.1096 ,10.9451 ,
0.0000 ,0.8566 ,0.6709 ,14.8901 ,-24.7701 ,0.2201 ,0.8278 ,
1.0000 ,0.9705 ,1.0000 ,-22.2759 ,-26.1884 ,-0.3679 ,0.8981 ,
2.0000 ,1.1288 ,0.6177 ,1.7246 ,-26.1884 ,0.0340 ,1.1283 ,
3.0000 ,2.8928 ,0.6399 ,-3.7630 ,-11.9283 ,-0.1899 ,2.8866 ,
4.0000 ,11.5598 ,0.5573 ,-17.4206 ,-17.8953 ,-3.4608 ,11.0295 ,
0.0000 ,0.8574 ,0.6835 ,15.7800 ,-24.7701 ,0.2332 ,0.8250 ,
1.0000 ,0.9709 ,0.9621 ,-22.3552 ,-26.1884 ,-0.3693 ,0.8979 ,
2.0000 ,1.1286 ,0.6127 ,1.8713 ,-26.1884 ,0.0369 ,1.1280 ,
3.0000 ,2.8923 ,0.6325 ,-3.5654 ,27.3292 ,-0.1799 ,2.8867 ,
4.0000 ,11.5057 ,1.0000 ,-16.5911 ,-17.1354 ,-3.2853 ,11.0267 ,
0.0000 ,0.8578 ,0.6766 ,15.6101 ,-24.0691 ,0.2308 ,0.8262 ,
1.0000 ,0.9711 ,0.9605 ,-22.7232 ,-25.1422 ,-0.3751 ,0.8958 ,
2.0000 ,2.8941 ,0.6083 ,-3.7670 ,-8.6745 ,-0.1901 ,2.8878 ,
3.0000 ,11.4152 ,1.0000 ,-15.1184 ,-15.8881 ,-2.9773 ,11.0201 ,
4.0000 ,11.7082 ,0.7397 ,-15.8784 ,-15.8861 ,-3.2033 ,11.2615 ,
0.0000 ,0.8568 ,0.6982 ,15.3860 ,-24.7701 ,0.2273 ,0.8261 ,
1.0000 ,0.9711 ,1.0000 ,-22.4505 ,-24.7722 ,-0.3708 ,0.8975 ,
2.0000 ,1.1292 ,0.6043 ,1.6299 ,-26.1884 ,0.0321 ,1.1287 ,
3.0000 ,2.8924 ,0.7063 ,-4.6762 ,-17.2219 ,-0.2358 ,2.8828 ,
4.0000 ,11.4512 ,0.9367 ,-13.2432 ,-12.5834 ,-2.6233 ,11.1467 ,
0.0000 ,0.8564 ,0.4230 ,15.0835 ,-24.7701 ,0.2229 ,0.8269 ,
1.0000 ,0.9706 ,0.5974 ,-22.6233 ,-24.7722 ,-0.3734 ,0.8959 ,
2.0000 ,11.4037 ,1.0000 ,-10.9657 ,-10.6246 ,-2.1692 ,11.1955 ,
3.0000 ,11.4850 ,0.3985 ,-11.1045 ,-10.6246 ,-2.2120 ,11.2699 ,
4.0000 ,12.3452 ,0.3974 ,-19.7128 ,-21.2935 ,-4.1641 ,11.6217 ,
0.0000 ,0.8582 ,0.7103 ,16.2759 ,-24.7701 ,0.2405 ,0.8238 ,
1.0000 ,0.9704 ,0.9906 ,-23.1153 ,-25.4772 ,-0.3810 ,0.8925 ,
2.0000 ,2.8910 ,0.6958 ,-2.3210 ,-8.6745 ,-0.1171 ,2.8886 ,
3.0000 ,11.2766 ,1.0000 ,-9.8261 ,-8.0294 ,-1.9245 ,11.1112 ,
4.0000 ,11.5518 ,0.9670 ,-8.1155 ,-11.2748 ,-1.6308 ,11.4362 ,
0.0000 ,0.8583 ,0.3481 ,15.6493 ,-21.9822 ,0.2315 ,0.8264 ,
1.0000 ,0.9700 ,0.4910 ,-22.3595 ,-23.3698 ,-0.3690 ,0.8971 ,
2.0000 ,2.8915 ,0.3526 ,-1.5000 ,-11.9283 ,-0.0757 ,2.8905 ,
3.0000 ,11.3933 ,0.4874 ,-10.5385 ,-3.5241 ,-2.0838 ,11.2011 ,
4.0000 ,11.6206 ,1.0000 ,-5.7216 ,-8.6745 ,-1.1585 ,11.5627 ,
0.0000 ,0.8573 ,0.4402 ,15.5381 ,-23.3678 ,0.2297 ,0.8260 ,
1.0000 ,0.9702 ,0.6197 ,-22.2282 ,-24.0691 ,-0.3670 ,0.8981 ,
2.0000 ,2.8913 ,0.4156 ,-2.1678 ,-8.6745 ,-0.1094 ,2.8892 ,
3.0000 ,11.4666 ,0.8303 ,-6.6740 ,-8.0294 ,-1.3327 ,11.3889 ,
4.0000 ,11.7020 ,1.0000 ,-5.9203 ,-5.4507 ,-1.2070 ,11.6396 ,
0.0000 ,0.8580 ,0.5437 ,15.7517 ,-23.3698 ,0.2329 ,0.8257 ,
1.0000 ,0.9703 ,0.7783 ,-22.9215 ,-24.7722 ,-0.3779 ,0.8937 ,
2.0000 ,11.6622 ,1.0000 ,-1.0778 ,-15.2236 ,-0.2194 ,11.6601 ,
3.0000 ,11.8293 ,0.9281 ,-3.9900 ,-14.5592 ,-0.8231 ,11.8006 ,
4.0000 ,11.9539 ,0.6562 ,-5.9073 ,-13.5465 ,-1.2303 ,11.8904 ,
0.0000 ,0.9724 ,0.0705 ,-22.4731 ,-26.1884 ,-0.3717 ,0.8986 ,
1.0000 ,11.6195 ,1.0000 ,-6.0089 ,-6.7364 ,-1.2164 ,11.5557 ,
2.0000 ,11.8149 ,0.1185 ,-10.1607 ,-5.4507 ,-2.0843 ,11.6296 ,
3.0000 ,11.9573 ,0.1128 ,-3.9458 ,-6.0922 ,-0.8228 ,11.9290 ,
4.0000 ,12.0809 ,0.0522 ,-10.4357 ,-11.2748 ,-2.1882 ,11.8811 ,
0.0000 ,11.6250 ,0.7824 ,-8.4165 ,-7.3815 ,-1.7015 ,11.4998 ,
1.0000 ,11.7012 ,1.0000 ,-6.9550 ,-6.7383 ,-1.4169 ,11.6151 ,
2.0000 ,11.8117 ,0.5807 ,-6.9994 ,-6.7383 ,-1.4394 ,11.7236 ,
3.0000 ,12.0213 ,0.3145 ,-6.4860 ,-6.7364 ,-1.3579 ,11.9443 ,
4.0000 ,12.1094 ,0.2513 ,0.0198 ,-5.4507 ,0.0042 ,12.1094 ,
0.0000 ,0.9719 ,0.0968 ,-22.4549 ,-24.7722 ,-0.3712 ,0.8982 ,
1.0000 ,2.8898 ,0.0657 ,-6.5368 ,-12.5853 ,-0.3290 ,2.8710 ,
2.0000 ,11.6398 ,1.0000 ,-9.2980 ,-10.6227 ,-1.8806 ,11.4869 ,
3.0000 ,11.8983 ,0.1757 ,-10.2715 ,-9.3246 ,-2.1216 ,11.7076 ,
4.0000 ,12.1148 ,0.1136 ,-4.3944 ,-2.2402 ,-0.9282 ,12.0792 ,
0.0000 ,0.8572 ,0.0821 ,16.0685 ,-24.7722 ,0.2373 ,0.8238 ,
1.0000 ,0.9716 ,0.1119 ,-23.2523 ,-26.9040 ,-0.3836 ,0.8927 ,
2.0000 ,11.6605 ,1.0000 ,-9.0772 ,-9.3227 ,-1.8396 ,11.5144 ,
3.0000 ,11.9355 ,0.0807 ,-18.0709 ,-9.3227 ,-3.7023 ,11.3467 ,
4.0000 ,11.9952 ,0.1717 ,-3.5252 ,-9.9721 ,-0.7376 ,11.9725 ,
0.0000 ,0.9712 ,0.2799 ,-22.3257 ,-26.1078 ,-0.3689 ,0.8984 ,
1.0000 ,11.6149 ,0.2501 ,-11.3808 ,-8.0294 ,-2.2920 ,11.3865 ,
2.0000 ,11.7019 ,1.0000 ,-7.7973 ,-9.3227 ,-1.5876 ,11.5937 ,
3.0000 ,11.9291 ,0.3893 ,-7.4144 ,3.5241 ,-1.5394 ,11.8294 ,
4.0000 ,12.3888 ,0.2425 ,3.5083 ,4.8079 ,0.7581 ,12.3656 ,
0.0000 ,0.9700 ,0.4690 ,-22.6867 ,-24.0691 ,-0.3741 ,0.8950 ,
1.0000 ,11.6518 ,0.4078 ,-7.4864 ,-8.0275 ,-1.5181 ,11.5524 ,
2.0000 ,11.7585 ,1.0000 ,-6.1290 ,-8.0275 ,-1.2554 ,11.6913 ,
3.0000 ,12.1848 ,0.5426 ,4.4595 ,-9.9721 ,0.9474 ,12.1479 ,
4.0000 ,12.4673 ,0.4163 ,3.5823 ,1.6016 ,0.7790 ,12.4429 ,
0.0000 ,0.9704 ,0.5950 ,-22.5347 ,-24.0691 ,-0.3719 ,0.8963 ,
1.0000 ,11.8073 ,1.0000 ,-6.9130 ,-6.0922 ,-1.4212 ,11.7215 ,
2.0000 ,12.1766 ,0.7143 ,2.3989 ,-6.0922 ,0.5097 ,12.1659 ,
3.0000 ,12.2804 ,0.5630 ,5.7345 ,-6.0941 ,1.2270 ,12.2190 ,
4.0000 ,12.5525 ,0.4237 ,4.9377 ,5.4488 ,1.0804 ,12.5060 ,
0.0000 ,0.9710 ,0.3961 ,-22.5642 ,-25.4772 ,-0.3726 ,0.8966 ,
1.0000 ,2.8910 ,0.2879 ,-3.7124 ,-10.6227 ,-0.1872 ,2.8850 ,
2.0000 ,11.8064 ,1.0000 ,-4.3775 ,-5.4488 ,-0.9011 ,11.7720 ,
3.0000 ,11.9032 ,0.3380 ,-6.1460 ,-5.4488 ,-1.2744 ,11.8348 ,
4.0000 ,12.2226 ,0.7181 ,2.9683 ,-0.9594 ,0.6329 ,12.2062 ,
0.0000 ,0.9704 ,0.8602 ,-22.4366 ,-26.1884 ,-0.3704 ,0.8969 ,
1.0000 ,2.8911 ,0.5958 ,-2.5774 ,-14.5592 ,-0.1300 ,2.8882 ,
2.0000 ,11.7754 ,0.6937 ,-3.3107 ,-4.1639 ,-0.6800 ,11.7558 ,
3.0000 ,11.8514 ,0.8139 ,-3.3068 ,-4.1658 ,-0.6836 ,11.8317 ,
4.0000 ,12.0559 ,1.0000 ,-1.7999 ,-2.2421 ,-0.3787 ,12.0499 ,
0.0000 ,0.8575 ,0.5468 ,15.7975 ,-24.0670 ,0.2335 ,0.8251 ,
1.0000 ,0.9707 ,0.7717 ,-22.5347 ,-25.0573 ,-0.3720 ,0.8966 ,
2.0000 ,11.9101 ,1.0000 ,-0.9455 ,-0.9612 ,-0.1965 ,11.9084 ,
3.0000 ,12.0762 ,0.9830 ,-0.3999 ,-1.6016 ,-0.0843 ,12.0759 ,
4.0000 ,12.3840 ,0.8893 ,7.0398 ,0.3210 ,1.5178 ,12.2907 ,
0.0000 ,0.8727 ,0.5953 ,-23.0534 ,-24.0670 ,-0.3417 ,0.8030 ,
1.0000 ,0.9706 ,0.8481 ,-22.5686 ,-24.7701 ,-0.3725 ,0.8963 ,
2.0000 ,2.8911 ,0.6243 ,-3.2834 ,28.3492 ,-0.1656 ,2.8863 ,
