2.1986 ,23.4796 ,0.0758 ,21.2207 ,
1.1283 ,1.3492 ,0.0138 ,86.6633 ,
0.9707 ,-22.8508 ,0.0058 ,68.3280 ,
0.8610 ,16.2081 ,0.0221 ,86.0036 ,
19.3539 ,11.6187 ,0.6970 ,43.1827 ,
2.9204 ,-3.6863 ,0.1376 ,53.6233 ,
2.1879 ,24.6221 ,0.0678 ,27.1289 ,
0.9502 ,-2.2736 ,0.2896 ,63.4622 ,
1.1289 ,1.6330 ,0.0136 ,86.5204 ,
0.9708 ,-22.6387 ,0.0052 ,65.0662 ,
0.8722 ,18.7280 ,0.0074 ,71.7862 ,
22.1459 ,-3.1125 ,1.7803 ,73.9812 ,
2.9623 ,-5.7254 ,0.3004 ,64.7055 ,
2.2155 ,23.8437 ,0.0804 ,22.3122 ,
1.0234 ,-10.2379 ,0.2334 ,59.8461 ,
0.8581 ,15.7539 ,0.0070 ,76.4533 ,
19.1770 ,-18.1215 ,0.0000 ,0.0000 ,
3.2553 ,-6.2101 ,0.3624 ,77.9257 ,
2.9283 ,-4.5930 ,0.1580 ,71.1596 ,
2.2188 ,23.5693 ,0.0752 ,17.7563 ,
1.0267 ,-9.6872 ,0.2343 ,59.9616 ,
0.8580 ,15.6999 ,0.0075 ,75.2211 ,
14.8609 ,-26.1649 ,1.5224 ,79.2538 ,
13.7898 ,-29.5534 ,0.0293 ,74.7399 ,
12.7543 ,-28.1276 ,0.7612 ,63.8712 ,
11.5620 ,-19.8138 ,0.7808 ,77.2182 ,
2.9105 ,-4.3770 ,0.2008 ,72.6052 ,
2.2064 ,23.5826 ,0.0818 ,24.7030 ,
1.1287 ,1.3402 ,0.0103 ,86.6926 ,
0.9230 ,-16.5769 ,0.2493 ,83.8216 ,
0.8579 ,15.5510 ,0.0062 ,77.5613 ,
13.0198 ,12.9022 ,0.4296 ,63.4742 ,
11.8299 ,-2.3939 ,1.6062 ,77.1172 ,
11.1461 ,-12.3224 ,0.5369 ,76.3166 ,
2.8924 ,-3.5244 ,0.0346 ,86.9393 ,
0.8862 ,-6.9972 ,0.3090 ,77.4800 ,
12.2067 ,20.2867 ,1.5978 ,59.1165 ,
11.1965 ,30.9648 ,0.5710 ,63.5060 ,
9.9948 ,34.5460 ,0.8995 ,16.6262 ,
9.0244 ,34.0558 ,0.0000 ,0.0000 ,
2.7924 ,-0.1798 ,0.4407 ,53.0119 ,
0.9118 ,-5.6365 ,0.3039 ,70.3238 ,
7.9463 ,34.6885 ,0.7916 ,29.6848 ,
6.8886 ,35.4264 ,0.0449 ,62.4572 ,
6.4923 ,32.7878 ,0.4113 ,60.0677 ,
5.0786 ,15.8817 ,1.0860 ,75.0357 ,
2.8614 ,-4.7069 ,0.2439 ,66.4964 ,
0.9285 ,-8.3851 ,0.2975 ,69.2857 ,
14.5191 ,-17.5091 ,0.6065 ,63.0096 ,
8.4283 ,-28.2861 ,0.0000 ,0.0000 ,
6.2025 ,-20.3256 ,1.4748 ,68.0439 ,
2.8934 ,-2.8632 ,0.0332 ,86.8251 ,
0.8996 ,-13.2811 ,0.2823 ,83.5279 ,
12.5162 ,-35.9895 ,0.2190 ,59.6445 ,
11.0251 ,-39.2842 ,0.7126 ,27.6471 ,
8.8348 ,-41.5520 ,0.0000 ,0.0000 ,
8.1369 ,-37.4855 ,0.5895 ,45.4761 ,
2.8998 ,-3.4410 ,0.1040 ,76.8756 ,
2.2078 ,25.1768 ,0.1032 ,22.3895 ,
0.9228 ,-4.6785 ,0.3012 ,68.0198 ,
15.5809 ,-21.7863 ,0.7445 ,77.7670 ,
14.2142 ,-14.0358 ,1.9195 ,75.1638 ,
2.8788 ,-3.8048 ,0.1585 ,66.5884 ,
2.2278 ,24.0610 ,0.1013 ,4.7495 ,
1.1283 ,1.3119 ,0.0094 ,85.1717 ,
0.9432 ,-19.1269 ,0.1929 ,83.6416 ,
0.8581 ,15.6097 ,0.0069 ,76.6759 ,
16.6736 ,9.6731 ,1.1817 ,75.3538 ,
14.4330 ,-0.4935 ,1.1274 ,74.8690 ,
2.9039 ,-4.3557 ,0.2029 ,68.8019 ,
2.2259 ,22.5116 ,0.0840 ,19.5228 ,
1.1285 ,1.1792 ,0.0152 ,87.8714 ,
0.9707 ,-22.3335 ,0.0054 ,67.6740 ,
0.8600 ,16.1409 ,0.0190 ,85.8811 ,
18.7696 ,10.8884 ,1.3354 ,22.9763 ,
2.9446 ,-5.5674 ,0.2739 ,72.0565 ,
2.2175 ,22.9174 ,0.0882 ,27.3692 ,
0.9911 ,-8.8674 ,0.2661 ,62.8749 ,
21.4227 ,-6.1174 ,2.4462 ,63.7781 ,
2.8898 ,-5.1018 ,0.2699 ,68.8036 ,
2.1851 ,23.8292 ,0.0672 ,34.9206 ,
1.0222 ,-10.7320 ,0.2303 ,59.4281 ,
0.8584 ,15.7302 ,0.0073 ,75.6332 ,
19.0049 ,-24.2864 ,0.0000 ,0.0000 ,
3.1448 ,-11.2893 ,0.3556 ,71.2736 ,
2.9020 ,-3.0678 ,0.0980 ,71.7553 ,
2.7276 ,-15.5929 ,0.1219 ,76.9216 ,
2.2189 ,23.1636 ,0.0887 ,28.3439 ,
