4.0000 ,19.9555 ,1.0000 ,-30.6216 ,-34.3511 ,-10.1646 ,17.1727 ,
3.0000 ,19.4150 ,0.9522 ,-31.1846 ,-32.8119 ,-10.0530 ,16.6096 ,
4.0000 ,19.2968 ,1.0000 ,-35.6621 ,-37.5116 ,-11.2501 ,15.6781 ,
4.0000 ,12.8793 ,0.6578 ,-43.0534 ,-47.0398 ,-8.7924 ,9.4111 ,
4.0000 ,12.0212 ,0.7214 ,-42.6668 ,-45.1927 ,-8.1472 ,8.8393 ,
4.0000 ,11.7042 ,0.8293 ,-42.9531 ,-41.6686 ,-7.9752 ,8.5664 ,
4.0000 ,11.4511 ,0.6151 ,-34.1923 ,-35.1301 ,-6.4352 ,9.4718 ,
4.0000 ,11.2765 ,0.6648 ,-41.2666 ,-41.6661 ,-7.4376 ,8.4760 ,
4.0000 ,11.0963 ,0.8009 ,-32.3127 ,-32.0534 ,-5.9314 ,9.3780 ,
4.0000 ,11.0948 ,0.6321 ,-42.7126 ,-40.8172 ,-7.5258 ,8.1521 ,
4.0000 ,10.8824 ,0.6595 ,-39.1073 ,-38.3255 ,-6.8643 ,8.4444 ,
4.0000 ,10.6455 ,0.6607 ,-28.8882 ,-53.0220 ,-5.1429 ,9.3209 ,
4.0000 ,10.5407 ,1.0000 ,-30.2710 ,-29.0791 ,-5.3135 ,9.1035 ,
3.0000 ,10.1324 ,0.3499 ,-39.6284 ,-35.1278 ,-6.4625 ,7.8040 ,
4.0000 ,9.4102 ,0.9316 ,-29.3931 ,-42.5289 ,-4.6185 ,8.1989 ,
3.0000 ,9.2815 ,0.6228 ,-29.8685 ,-29.0813 ,-4.6223 ,8.0486 ,
2.0000 ,9.2719 ,0.7112 ,-29.1210 ,-25.4792 ,-4.5122 ,8.0999 ,
4.0000 ,9.2157 ,0.7582 ,-29.8445 ,-29.8165 ,-4.5862 ,7.9935 ,
3.0000 ,9.1439 ,0.7477 ,-27.3321 ,-36.7089 ,-4.1984 ,8.1231 ,
1.0000 ,9.1089 ,0.5215 ,-29.0275 ,-25.4772 ,-4.4199 ,7.9647 ,
4.0000 ,9.0724 ,0.6884 ,-28.1714 ,-18.5693 ,-4.2832 ,7.9977 ,
3.0000 ,8.9284 ,0.7320 ,-26.6603 ,-29.8143 ,-4.0062 ,7.9792 ,
2.0000 ,8.9060 ,0.5203 ,-25.4156 ,-26.1905 ,-3.8223 ,8.0441 ,
2.0000 ,8.7577 ,1.0000 ,-28.2551 ,-29.8165 ,-4.1459 ,7.7142 ,
4.0000 ,3.4345 ,0.6205 ,7.7253 ,7.3815 ,0.4617 ,3.4034 ,
3.0000 ,2.7274 ,0.6907 ,-18.1924 ,-24.0670 ,-0.8515 ,2.5910 ,
4.0000 ,2.3355 ,0.7067 ,-23.2156 ,-33.5769 ,-0.9206 ,2.1464 ,
4.0000 ,2.3348 ,0.6273 ,-23.4487 ,-33.5769 ,-0.9291 ,2.1420 ,
4.0000 ,2.3345 ,0.6545 ,-23.3666 ,-32.8142 ,-0.9259 ,2.1430 ,
4.0000 ,2.3343 ,0.6315 ,-23.7764 ,-35.9144 ,-0.9411 ,2.1362 ,
4.0000 ,2.3340 ,0.6868 ,-23.8728 ,-34.3488 ,-0.9446 ,2.1343 ,
4.0000 ,2.3264 ,0.6392 ,-20.8406 ,-33.5769 ,-0.8276 ,2.1742 ,
4.0000 ,2.3250 ,0.6486 ,-20.9435 ,-33.5769 ,-0.8311 ,2.1714 ,
4.0000 ,2.3211 ,0.6350 ,-20.3002 ,-32.8142 ,-0.8053 ,2.1769 ,
3.0000 ,2.3209 ,0.6646 ,-22.1260 ,-32.0557 ,-0.8742 ,2.1500 ,
4.0000 ,2.3209 ,0.6246 ,-19.6633 ,-34.3488 ,-0.7810 ,2.1855 ,
2.0000 ,2.1906 ,0.6108 ,37.3699 ,39.1438 ,1.3296 ,1.7409 ,
3.0000 ,2.1888 ,0.6580 ,37.8547 ,-32.8142 ,1.3432 ,1.7282 ,
2.0000 ,2.1877 ,0.6982 ,37.9162 ,-32.0557 ,1.3443 ,1.7259 ,
3.0000 ,2.1786 ,0.7215 ,39.2697 ,-32.8119 ,1.3790 ,1.6866 ,
3.0000 ,2.1784 ,0.6601 ,39.7649 ,-30.5571 ,1.3934 ,1.6745 ,
3.0000 ,2.1782 ,0.6866 ,38.9587 ,-35.1278 ,1.3696 ,1.6938 ,
3.0000 ,2.1779 ,0.6842 ,37.9055 ,-29.8165 ,1.3380 ,1.7184 ,
3.0000 ,2.1779 ,0.6628 ,38.3780 ,-32.0557 ,1.3521 ,1.7073 ,
2.0000 ,2.1778 ,0.7283 ,38.9772 ,-32.0534 ,1.3699 ,1.6930 ,
3.0000 ,2.1771 ,0.7273 ,39.1124 ,-32.0534 ,1.3734 ,1.6892 ,
3.0000 ,2.1767 ,0.7461 ,38.4476 ,-32.8119 ,1.3535 ,1.7048 ,
3.0000 ,2.1764 ,0.7037 ,39.3318 ,-30.5571 ,1.3794 ,1.6834 ,
3.0000 ,2.1763 ,0.7295 ,38.3054 ,-32.0557 ,1.3490 ,1.7078 ,
3.0000 ,2.1761 ,0.7003 ,38.7322 ,-34.3488 ,1.3616 ,1.6976 ,
3.0000 ,2.1760 ,0.7349 ,37.9162 ,-33.5769 ,1.3372 ,1.7167 ,
3.0000 ,2.1757 ,0.7253 ,38.2492 ,-33.3657 ,1.3469 ,1.7086 ,
3.0000 ,2.1756 ,0.7118 ,38.8937 ,-34.3488 ,1.3660 ,1.6933 ,
3.0000 ,2.1756 ,0.6868 ,39.2210 ,-32.8142 ,1.3756 ,1.6854 ,
3.0000 ,2.1755 ,0.6339 ,38.0973 ,-31.3034 ,1.3423 ,1.7121 ,
3.0000 ,2.1751 ,0.7059 ,39.4241 ,-30.5571 ,1.3813 ,1.6802 ,
3.0000 ,2.1740 ,0.6711 ,39.3453 ,-31.3034 ,1.3783 ,1.6812 ,
2.0000 ,1.1740 ,0.6847 ,-6.3404 ,-23.3698 ,-0.1296 ,1.1668 ,
2.0000 ,1.1621 ,0.6767 ,-1.8738 ,-24.0670 ,-0.0380 ,1.1615 ,
2.0000 ,1.1618 ,0.6804 ,-2.2937 ,-23.3698 ,-0.0465 ,1.1609 ,
2.0000 ,1.1617 ,0.7022 ,-6.4311 ,-24.7722 ,-0.1301 ,1.1544 ,
2.0000 ,1.1614 ,0.6498 ,-5.2915 ,-24.7701 ,-0.1071 ,1.1565 ,
2.0000 ,1.1610 ,0.6827 ,-2.6489 ,-23.3698 ,-0.0537 ,1.1598 ,
2.0000 ,1.1606 ,0.6238 ,-1.7013 ,-26.1884 ,-0.0345 ,1.1601 ,
2.0000 ,1.1604 ,0.6830 ,-1.2815 ,-25.4772 ,-0.0260 ,1.1601 ,
2.0000 ,1.1598 ,0.6606 ,-3.3445 ,-25.4772 ,-0.0677 ,1.1578 ,
2.0000 ,1.1596 ,0.6398 ,-2.7813 ,-26.1884 ,-0.0563 ,1.1583 ,
2.0000 ,1.1594 ,0.6829 ,-3.7839 ,-24.7701 ,-0.0765 ,1.1569 ,
2.0000 ,1.1593 ,0.6549 ,-9.1771 ,-22.6742 ,-0.1849 ,1.1445 ,
2.0000 ,1.1591 ,0.6759 ,-4.6931 ,-23.3698 ,-0.0948 ,1.1552 ,
2.0000 ,1.1590 ,0.6714 ,-6.5473 ,-24.7722 ,-0.1322 ,1.1515 ,
2.0000 ,1.1590 ,0.6736 ,-4.1628 ,-22.6742 ,-0.0841 ,1.1559 ,
2.0000 ,1.1590 ,0.6704 ,-5.0133 ,-24.0691 ,-0.1013 ,1.1545 ,
2.0000 ,1.1584 ,0.7148 ,-8.1876 ,-24.0691 ,-0.1650 ,1.1466 ,
2.0000 ,1.1583 ,0.6943 ,-4.0406 ,-22.6742 ,-0.0816 ,1.1554 ,
2.0000 ,1.1571 ,0.6855 ,-0.5490 ,-24.7701 ,-0.0111 ,1.1571 ,
1.0000 ,0.9775 ,0.9322 ,-20.3293 ,3.5222 ,-0.3396 ,0.9167 ,
1.0000 ,0.9775 ,0.9141 ,-20.1503 ,3.5222 ,-0.3367 ,0.9176 ,
1.0000 ,0.9774 ,0.9436 ,-20.3917 ,2.2421 ,-0.3406 ,0.9162 ,
1.0000 ,0.9773 ,0.9083 ,-20.6202 ,2.8829 ,-0.3442 ,0.9147 ,
1.0000 ,0.9773 ,0.9567 ,-20.4636 ,3.5241 ,-0.3417 ,0.9156 ,
1.0000 ,0.9771 ,0.9220 ,-20.6965 ,2.2421 ,-0.3453 ,0.9141 ,
1.0000 ,0.9770 ,0.9447 ,-20.3182 ,0.9612 ,-0.3392 ,0.9162 ,
1.0000 ,0.9769 ,0.9548 ,-20.1571 ,2.2421 ,-0.3366 ,0.9170 ,
1.0000 ,0.9768 ,0.8982 ,-20.3182 ,2.6261 ,-0.3392 ,0.9160 ,
1.0000 ,0.9767 ,0.9414 ,-20.4413 ,4.1639 ,-0.3411 ,0.9152 ,
1.0000 ,0.9767 ,0.9793 ,-20.5397 ,2.8829 ,-0.3427 ,0.9146 ,
1.0000 ,0.9767 ,0.9351 ,-20.7436 ,2.8829 ,-0.3459 ,0.9133 ,
1.0000 ,0.9766 ,0.9735 ,-20.5731 ,4.1639 ,-0.3432 ,0.9143 ,
1.0000 ,0.9648 ,0.8171 ,-24.8219 ,0.9612 ,-0.4050 ,0.8757 ,
1.0000 ,0.9646 ,0.9087 ,-24.2108 ,3.4508 ,-0.3956 ,0.8798 ,
1.0000 ,0.9646 ,0.9223 ,-25.1230 ,2.2402 ,-0.4095 ,0.8733 ,
1.0000 ,0.9643 ,0.3434 ,-24.2750 ,2.2421 ,-0.3965 ,0.8791 ,
