0, 2.765210
1, 3.483234
2, 4.812346
3, 5.328603
4, 4.643475
5, 3.807107
6, 3.740366
7, 4.165400
8, 4.052381
9, 3.484651
10, 3.569706
11, 5.001848
12, 6.403041
13, 5.594411
14, 2.542759
15, 0.327137
16, 2.017827
17, 6.612427
18, 9.466865
19, 7.009370
20, 1.140708
21, -2.109846
22, 0.986250
23, 7.534572
24, 10.813233
25, 7.428883
26, 0.881588
27, -2.091182
28, 1.251127
29, 7.035910
30, 9.408329
31, 6.521794
32, 1.980231
33, 0.431376
34, 2.637705
35, 5.559806
36, 6.305971
37, 4.925150
38, 3.596052
39, 3.554780
40, 4.135713
41, 4.137019
42, 3.654830
43, 3.707585
44, 4.633008
45, 5.436056
46, 4.946322
47, 3.549797
48, 2.703963
49, 3.339759
50, 4.800534
51, 5.547929
52, 4.946827
53, 3.705176
54, 3.113507
55, 3.608453
56, 4.475912
57, 4.856725
58, 4.546905
59, 4.031095
60, 3.838919
61, 4.042077
62, 4.237508
63, 4.263707
64, 4.207689
65, 4.170009
66, 4.228239
67, 4.272200
68, 4.202667
69, 4.068585
70, 4.012480
71, 4.155613
