0.5684,  2.8811,  0.5690, -1.8336
0.5957,  4.8060,  0.5956, -11.8437
0.0371,  15.2236,  0.0374, -15.7826
0.3281, -8.0275,  0.3287,  7.8378
0.3359, -6.0941,  0.3357,  7.1646
0.5684,  3.5222,  0.5690, -2.1614
0.5957,  15.2216,  0.5957, -10.6983
0.0371,  15.8861,  0.0374, -16.0969
0.3281, -8.0275,  0.3289,  7.9034
0.3359, -6.7383,  0.3357,  7.0293
0.5684,  3.5222,  0.5690, -2.2055
0.5957,  14.5611,  0.5956, -13.0819
0.0371,  13.9007,  0.0374, -15.6101
0.3281, -6.7383,  0.3288,  8.5883
0.3359, -7.3815,  0.3357,  7.1032
0.5684,  2.2421,  0.5690, -1.9472
0.5957,  10.6227,  0.5956, -11.8690
0.0371,  13.9007,  0.0374, -16.0268
0.3281, -7.3834,  0.3288,  8.7627
0.3359, -8.6745,  0.3357,  7.2810
0.5684,  2.8811,  0.5690, -1.8906
0.5957,  13.9007,  0.5956, -12.0600
0.0371,  15.2236,  0.0374, -15.9943
0.3281, -8.1116,  0.3287,  8.7457
0.3359, -6.0941,  0.3357,  6.9574
0.5684,  1.8526,  0.5690, -2.0250
0.5957,  3.5241,  0.5957, -12.1395
0.0371,  14.5611,  0.0374, -15.6318
0.3281, -6.7383,  0.3286,  8.7773
0.3359, -7.3815,  0.3357,  6.9405
0.5684,  2.2421,  0.5690, -2.0731
0.5957,  4.1639,  0.5956, -11.1707
0.0371,  15.2216,  0.0374, -15.8150
0.3281, -8.6745,  0.3287,  8.2467
0.3359, -6.7383,  0.3357,  7.2575
0.5684,  3.5222,  0.5690, -2.2288
0.5957,  3.5241,  0.5957, -11.2631
0.0371,  13.9007,  0.0374, -15.4142
0.3281, -8.6745,  0.3289,  8.2492
0.3359, -6.7383,  0.3357,  7.0758
0.5684,  2.2421,  0.5690, -2.1132
0.5957,  7.3815,  0.5956, -11.3783
0.0371,  13.9007,  0.0374, -15.5752
0.3281, -8.0275,  0.3287,  8.0159
0.3359, -7.3815,  0.3357,  6.8112
0.5684,  0.3210,  0.5690, -2.3210
0.5957, -1.5997,  0.5957, -11.7364
0.0371,  16.5529,  0.0374, -15.8675
0.3281, -6.0941,  0.3289,  8.6564
0.3359, -7.3815,  0.3357,  7.0293
0.5684,  3.5222,  0.5690, -2.1172
0.5957,  2.6300,  0.5957, -11.0490
0.0371,  15.2216,  0.0374, -15.9917
0.3301, -6.7383,  0.3289,  8.4505
0.3359, -6.0941,  0.3357,  7.4014
0.5684,  1.6016,  0.5690, -2.0394
0.5957,  3.5241,  0.5956, -11.3121
0.0371,  13.9007,  0.0374, -15.6343
0.3301, -7.3834,  0.3292,  9.0260
0.3359, -6.0941,  0.3357,  7.4669
0.5684,  2.2421,  0.5690, -2.2328
0.5957,  4.8060,  0.5957, -12.2257
0.0371,  15.8861,  0.0374, -15.9484
0.3281, -6.7364,  0.3287,  8.3994
0.3359, -6.7364,  0.3357,  6.8896
0.5684,  1.6016,  0.5690, -2.1004
0.5957, -0.3192,  0.5957, -10.9803
0.0371,  13.9007,  0.0374, -15.3510
0.3281, -6.7383,  0.3288,  8.5778
0.3359, -6.7383,  0.3357,  7.0268
0.5684,  2.8811,  0.5690, -2.0835
0.5957,  15.8861,  0.5957, -11.9551
0.0371,  15.2236,  0.0374, -15.9701
0.3281, -8.6745,  0.3289,  8.1366
0.3359, -8.0275,  0.3357,  7.3255
0.5684,  2.8811,  0.5690, -1.9511
0.5957,  9.3227,  0.5957, -12.3804
0.0371,  13.9007,  0.0374, -15.7934
0.3281, -8.0275,  0.3288,  8.7011
0.3359, -8.0275,  0.3357,  7.2575
0.5684,  2.2421,  0.5690, -2.0731
0.5957,  16.5529,  0.5956, -12.1354
0.0371,  15.1720,  0.0374, -15.6343
0.3281, -8.0275,  0.3287,  8.4335
0.3359, -8.0275,  0.3357,  7.1646
0.5684,  2.2421,  0.5690, -2.2055
0.5957,  15.8861,  0.5956, -11.9895
0.0371,  13.9007,  0.0374, -15.8567
0.3281, -7.3815,  0.3288,  8.0750
0.3359, -6.0941,  0.3357,  6.7903
0.5684,  1.6016,  0.5690, -2.1004
0.5957,  13.8988,  0.5956, -12.0772
0.0371,  14.5611,  0.0374, -15.5644
0.3281, -7.3834,  0.3287,  8.8073
0.3359, -7.9164,  0.3357,  7.3974
0.5684,  1.6016,  0.5690, -2.0250
0.5957,  4.8079,  0.5957, -10.9551
0.0371,  13.2421,  0.0374, -15.8742
0.3281, -8.0275,  0.3289,  8.2257
0.3359, -7.3815,  0.3357,  7.1242
0.5684,  2.2421,  0.5690, -1.9809
0.5957,  6.0922,  0.5957, -11.9551
0.0371,  13.9007,  0.0374, -15.5556
0.3281, -7.1669,  0.3287,  8.5292
0.3359, -5.4507,  0.3357,  6.9445
0.5684,  3.5222,  0.5690, -2.0186
0.5957,  6.0941,  0.5956, -12.1051
0.0371,  13.9007,  0.0374, -15.8392
0.3281, -8.0275,  0.3287,  8.2872
0.3359, -8.0275,  0.3357,  7.1202
0.5684,  1.6016,  0.5690, -1.9115
0.5957,  17.8934,  0.5956, -11.6463
0.0371,  14.5611,  0.0374, -15.7542
0.3281, -8.0195,  0.3286,  8.4230
0.3359, -8.0275,  0.3357,  7.3255
0.5684,  1.6016,  0.5690, -1.9407
0.5957,  6.7383,  0.5956, -11.4789
0.0371,  13.9007,  0.0373, -15.4009
0.3281, -8.0275,  0.3287,  8.1981
0.3359, -6.7383,  0.3357,  7.0124
0.5684,  2.2421,  0.5690, -2.2119
0.5957,  4.8079,  0.5956, -11.6848
0.0371,  14.5611,  0.0374, -15.9943
0.3281, -8.6745,  0.3289,  8.2086
0.3359, -6.0941,  0.3357,  7.0059
0.5684,  3.5222,  0.5690, -2.1237
0.5957,  11.2767,  0.5957, -11.8371
0.0371,  14.5611,  0.0374, -16.3286
0.3281, -7.3834,  0.3289,  8.0134
0.3359, -6.7383,  0.3357,  7.3530
0.5684,  3.5222,  0.5690, -2.2159
0.5957,  13.2421,  0.5956, -11.7470
0.0371,  15.2236,  0.0374, -16.7048
0.3281, -8.6745,  0.3287,  8.6775
0.3359, -8.0275,  0.3357,  7.3020
0.5684,  3.5222,  0.5690, -2.2223
0.5957,  2.8811,  0.5957, -11.2156
0.0371,  14.5611,  0.0374, -15.8109
0.3281, -6.0941,  0.3288,  8.7627
0.3359, -6.0941,  0.3357,  7.4419
0.5684,  2.2421,  0.5690, -2.0394
0.5957,  8.6764,  0.5957, -11.7642
0.0371,  14.5611,  0.0374, -15.7867
0.3281, -8.0275,  0.3287,  8.4886
0.3359, -6.7383,  0.3357,  6.9849
0.5684,  1.6016,  0.5690, -2.1822
0.5957,  0.9594,  0.5956, -11.8371
0.0371,  14.5611,  0.0374, -15.5536
0.3281, -8.0275,  0.3288,  8.0475
0.3359, -7.5674,  0.3357,  6.7563
0.5684,  2.2421,  0.5690, -2.0691
0.5957,  10.6227,  0.5956, -12.8922
0.0371,  15.2236,  0.0374, -15.9984
0.3281, -7.3815,  0.3287,  8.1301
0.3359, -7.3815,  0.3357,  6.6635
0.5684,  1.6016,  0.5690, -1.9680
0.5957,  12.5834,  0.5956, -11.7364
0.0371,  15.2216,  0.0374, -15.3443
0.3281, -7.3815,  0.3288,  8.4505
0.3359, -6.0941,  0.3357,  6.9405
0.5684,  2.8811,  0.5690, -2.0121
0.5957,  13.8988,  0.5956, -11.9829
0.0371,  15.8861,  0.0374, -15.8567
0.3281, -7.3815,  0.3287,  8.4886
0.3359, -5.4507,  0.3357,  6.8556
0.5684,  3.5222,  0.5690, -2.2119
0.5957,  11.9283,  0.5956, -12.3778
0.0371,  15.8881,  0.0374, -16.0943
0.3281, -6.7383,  0.3287,  8.6183
0.3359, -7.3815,  0.3357,  6.8726
0.5684,  1.6016,  0.5690, -1.9536
0.5957,  4.1639,  0.5956, -12.7606
0.0371,  13.9007,  0.0374, -15.5232
0.3281, -8.0275,  0.3288,  8.4124
0.3359, -6.0941,  0.3357,  6.7184
0.5684,  2.8811,  0.5690, -2.0419
0.5957,  0.9612,  0.5956, -11.5027
0.0371,  15.2236,  0.0374, -16.1645
0.3281, -8.0275,  0.3288,  8.3463
0.3359, -7.3815,  0.3357,  7.0653
0.5684,  1.6016,  0.5690, -1.8778
0.5957,  11.2748,  0.5956, -11.7257
0.0371,  14.5611,  0.0373, -15.5927
0.3281, -8.0275,  0.3287,  8.5883
0.3359, -6.0941,  0.3357,  7.3295
0.5684,  2.8811,  0.5690, -1.9744
0.5957,  3.5241,  0.5957, -11.4405
0.0371,  15.2216,  0.0374, -15.4425
0.3281, -6.6506,  0.3287,  8.3213
0.3359, -6.0941,  0.3357,  7.4354
0.5684,  3.5222,  0.5690, -1.9977
0.5957,  9.3246,  0.5956, -12.5930
0.0371,  13.2421,  0.0374, -15.7126
0.3281, -6.0941,  0.3287,  8.1025
0.3359, -8.0275,  0.3357,  7.1477
0.5684,  2.2421,  0.5690, -1.8906
0.5957,  5.4507,  0.5956, -11.9895
0.0371,  14.5611,  0.0374, -15.9943
0.3281, -6.0941,  0.3288,  8.2492
0.3359, -5.4507,  0.3357,  7.0398
0.5684,  2.8811,  0.5690, -1.8465
0.5957,  1.6016,  0.5957, -11.8093
0.0371,  14.5592,  0.0374, -15.6451
0.3281, -7.3834,  0.3288,  8.0645
0.3359, -8.6745,  0.3357,  7.3949
0.5684,  3.5222,  0.5690, -1.9977
0.5957, -2.2402,  0.5957, -11.4749
0.0371,  14.5611,  0.0374, -16.1144
0.3281, -8.4433,  0.3287,  8.3043
0.3359, -6.7383,  0.3357,  7.3804
0.5684,  1.6016,  0.5690, -2.0081
0.5957,  0.9612,  0.5956, -12.2125
0.0371,  15.2216,  0.0374, -15.9526
0.3301, -8.6745,  0.3294,  8.8073
0.3359, -6.7448,  0.3357,  6.8347
0.5684,  2.8811,  0.5690, -1.9263
0.5957, -0.9594,  0.5956, -10.3632
0.0371,  14.5611,  0.0374, -15.7542
0.3281, -6.0941,  0.3287,  8.6630
0.3359, -8.0275,  0.3357,  7.0164
0.5684,  2.8811,  0.5690, -2.1237
0.5957,  2.2402,  0.5956, -11.6119
0.0371,  15.8861,  0.0374, -15.1358
0.3281, -7.3834,  0.3288,  8.4270
0.3359, -6.7383,  0.3357,  7.0099
0.5684,  2.8811,  0.5690, -2.0354
0.5957,  6.0941,  0.5956, -11.0555
0.0371,  15.2216,  0.0374, -15.3860
0.3281, -7.3815,  0.3287,  8.4740
0.3359, -7.3815,  0.3357,  6.9849
0.5684,  2.2421,  0.5690, -2.1004
0.5957,  4.1639,  0.5956, -12.0002
0.0371,  15.8861,  0.0374, -15.6601
0.3301, -6.7383,  0.3292,  8.8665
0.3359, -7.3815,  0.3357,  7.2236
0.5684,  3.5222,  0.5690, -2.0290
0.5957, -0.9594,  0.5956, -12.1674
0.0371,  16.5529,  0.0374, -15.8892
0.3281, -7.3834,  0.3287,  8.1536
0.3359, -6.7383,  0.3357,  7.0798
0.5684,  3.5222,  0.5690, -2.3652
0.5957,  1.6016,  0.5956, -11.9444
0.0371,  13.9007,  0.0374, -15.5710
0.3301, -7.3815,  0.3289,  8.4545
0.3359, -6.0941,  0.3357,  7.1097
0.5684,  1.6016,  0.5690, -2.0121
0.5957,  4.1658,  0.5956, -11.7855
0.0371,  14.5611,  0.0374, -15.0943
0.3281, -6.7383,  0.3288,  7.9139
0.3359, -6.7383,  0.3357,  6.8791
0.5684,  1.6016,  0.5690, -2.0121
0.5957,  4.8079,  0.5957, -12.1223
0.0371,  16.5529,  0.0374, -15.8784
0.3281, -9.3227,  0.3289,  8.3994
0.3359, -8.6745,  0.3357,  7.3505
0.5684,  3.5222,  0.5690, -2.3547
0.5957,  2.2402,  0.5956, -10.7775
0.0371,  15.2236,  0.0374, -15.4250
0.3301, -8.0275,  0.3290,  8.5737
0.3359, -7.3815,  0.3357,  7.1097
0.5684,  3.5222,  0.5690, -2.1381
0.5957,  4.1639,  0.5957, -12.0625
0.0371,  14.5611,  0.0374, -15.9242
0.3281, -6.7383,  0.3288,  7.8994
0.3359, -6.7383,  0.3357,  7.2091
0.5684,  0.9612,  0.5690, -2.1678
0.5957,  15.2216,  0.5956, -11.0530
0.0371,  15.8861,  0.0374, -15.3269
0.3281, -6.7383,  0.3288,  8.0134
0.3359, -6.0941,  0.3357,  6.8282
0.5684,  3.5222,  0.5690, -2.3587
0.5957,  11.2748,  0.5956, -11.6529
0.0371,  14.5611,  0.0374, -15.3161
0.3301, -6.7383,  0.3294,  8.8941
0.3359, -6.7383,  0.3357,  7.2575
0.5684,  2.8811,  0.5690, -2.0081
0.5957,  14.5611,  0.5956, -11.7642
0.0371,  15.2236,  0.0375, -15.8217
0.3301, -6.8505,  0.3292,  8.3463
0.3359, -5.4507,  0.3357,  7.0903
0.5684,  2.8811,  0.5690, -2.2536
0.5957,  5.4507,  0.5957, -11.2010
0.0371,  15.2216,  0.0374, -15.8001
0.3301, -8.0275,  0.3290,  8.1130
0.3359, -7.3815,  0.3358,  6.9001
0.5684,  2.4898,  0.5690, -2.0964
0.5957,  6.0941,  0.5956, -11.7814
0.0371,  15.8861,  0.0374, -15.9134
0.3281, -6.7383,  0.3288,  8.7627
0.3359, -6.0941,  0.3357,  7.0099
0.5684,  2.8811,  0.5690, -2.0731
0.5957,  7.3834,  0.5956, -11.6782
0.0371,  14.5611,  0.0374, -15.2031
0.3281, -7.3815,  0.3288,  8.4846
0.3359, -7.3815,  0.3357,  7.2261
0.5684,  1.6016,  0.5690, -2.1132
0.5957,  0.9612,  0.5956, -11.9723
0.0371,  17.2219,  0.0374, -15.8675
0.3281, -8.6745,  0.3288,  8.4400
0.3359, -7.3815,  0.3357,  7.2406
0.5684,  2.2402,  0.5690, -2.3989
0.5957,  2.8811,  0.5956, -12.2728
0.0371,  13.9007,  0.0374, -15.5232
0.3301, -8.6745,  0.3293,  8.7392
0.3359, -6.7383,  0.3357,  6.9849
0.5684,  3.5222,  0.5690, -2.0835
0.5957,  11.2748,  0.5957, -11.6225
0.0371,  15.8861,  0.0374, -15.4492
0.3281, -6.0941,  0.3287,  8.2702
0.3359, -6.0941,  0.3357,  7.0124
0.5684,  2.2421,  0.5690, -2.1549
0.5957,  8.6764,  0.5956, -11.3955
0.0371,  15.2216,  0.0374, -15.3577
0.3281, -8.0275,  0.3288,  8.3849
0.3359, -8.6745,  0.3357,  6.9170
0.5684,  3.5222,  0.5690, -2.1004
0.5957,  7.3834,  0.5957, -12.0174
0.0371,  13.2421,  0.0374, -15.2098
0.3281, -6.0941,  0.3287,  7.9714
0.3359, -6.0941,  0.3357,  7.0228
0.5684,  2.2421,  0.5690, -2.0419
0.5957,  0.3192,  0.5957, -11.1005
0.0371,  14.5611,  0.0374, -15.3685
0.3281, -7.3815,  0.3288,  8.2978
0.3359, -6.0941,  0.3357,  6.8452
0.5684,  2.8811,  0.5690, -2.0691
0.5957,  5.4121,  0.5956, -11.4086
0.0371,  15.2236,  0.0375, -16.1010
0.3281, -7.3834,  0.3288,  8.2151
0.3359, -6.7383,  0.3357,  6.9380
0.5684,  1.6016,  0.5690, -1.9154
0.5957,  16.5548,  0.5956, -11.3055
0.0371,  14.5611,  0.0374, -15.4291
0.3281, -7.3834,  0.3288,  8.6434
0.3359, -8.0275,  0.3357,  7.5389
0.5684,  2.2421,  0.5690, -2.0186
0.5957,  15.8881,  0.5956, -11.6013
0.0371,  14.5611,  0.0374, -15.4034
0.3281, -5.9147,  0.3289,  8.4400
0.3359, -5.4507,  0.3357,  6.7184
0.5684,  2.6996,  0.5690, -2.1509
0.5957,  1.6016,  0.5957, -11.9313
0.0371,  14.5611,  0.0374, -15.2488
0.3281, -8.6745,  0.3288,  8.5332
0.3359, -8.0275,  0.3357,  7.1961
0.5684,  2.8811,  0.5690, -1.8505
0.5957,  9.9740,  0.5957, -11.7126
0.0371,  15.2216,  0.0374, -15.2313
0.3281, -6.7383,  0.3287,  8.3528
0.3359, -7.3815,  0.3357,  7.0059
0.5684,  2.8811,  0.5690, -2.2223
0.5957,  9.3246,  0.5957, -12.1329
0.0371,  14.5611,  0.0374, -15.4425
0.3281, -8.6745,  0.3288,  8.0475
0.3359, -6.7383,  0.3357,  7.1307
0.5684,  3.5222,  0.5690, -2.2561
0.5957,  4.8079,  0.5956, -11.9166
0.0371,  16.5529,  0.0374, -15.7234
0.3281, -8.0275,  0.3288,  7.9204
0.3359, -6.0941,  0.3357,  7.1242
0.5684,  3.5222,  0.5690, -2.1990
0.5957,  4.8060,  0.5957, -12.2876
0.0371,  14.5611,  0.0374, -15.4533
0.3281, -7.3815,  0.3287,  8.4019
0.3359, -7.3815,  0.3357,  7.1032
0.5684,  2.8811,  0.5690, -1.9154
0.5957,  9.3227,  0.5956, -12.2232
0.0371,  14.5611,  0.0374, -15.5819
0.3281, -7.3815,  0.3288,  7.9099
0.3359, -6.0941,  0.3357,  6.9849
0.5684,  3.5222,  0.5690, -2.0017
0.5957,  2.8829,  0.5957, -10.8885
0.0371,  15.2236,  0.0374, -15.7059
0.3281, -6.7383,  0.3288,  8.3824
0.3359, -8.0275,  0.3357,  7.0693
0.5684,  3.5222,  0.5690, -2.1132
0.5957,  6.0922,  0.5956, -11.3783
0.0371,  14.5611,  0.0374, -15.7259
0.3281, -8.0275,  0.3288,  8.4545
0.3359, -6.7383,  0.3357,  7.1791
0.5684,  2.8811,  0.5690, -2.1237
0.5957,  3.5241,  0.5957, -10.4145
0.0371,  13.9007,  0.0374, -15.7059
0.3281, -6.7383,  0.3288,  8.2492
0.3359, -8.0275,  0.3357,  7.3020
0.5684,  3.5222,  0.5690, -1.9953
0.5957,  5.4488,  0.5957, -11.9592
0.0371,  14.5611,  0.0374, -15.5993
0.3281, -7.3815,  0.3288,  8.1260
0.3359, -6.0941,  0.3357,  6.9001
0.5684,  1.6016,  0.5690, -2.1405
0.5957,  8.6745,  0.5957, -12.0042
0.0371,  15.0813,  0.0374, -16.0201
0.3281, -8.6745,  0.3287,  8.7326
0.3359, -6.7383,  0.3357,  7.0268
0.5684,  3.5222,  0.5690, -2.0081
0.5957,  13.2421,  0.5957, -12.0903
0.0371,  14.5611,  0.0374, -15.5207
0.3281, -6.7383,  0.3289,  8.2767
0.3359, -7.4547,  0.3357,  7.1921
0.5684,  2.2421,  0.5690, -2.2769
0.5957,  14.5592,  0.5956, -10.7260
0.0371,  15.8861,  0.0374, -15.5710
0.3281, -7.3834,  0.3288,  8.4675
0.3359, -8.0275,  0.3357,  7.2091
0.5684,  2.8811,  0.5690, -2.0860
0.5957,  12.5853,  0.5957, -12.7113
0.0371,  14.5592,  0.0374, -15.0876
0.3281, -8.0275,  0.3288,  8.0410
0.3359, -8.0275,  0.3357,  7.0608
0.5684,  3.5222,  0.5690, -1.9511
0.5957,  4.1639,  0.5957, -11.6913
0.0371,  15.8861,  0.0374, -15.5885
0.3281, -7.3815,  0.3288,  7.6578
0.3359, -7.3815,  0.3357,  6.9849
0.5684,  1.6016,  0.5690, -2.2937
0.5957,  9.9721,  0.5957, -11.9444
0.0371,  13.9007,  0.0374, -15.6626
0.3281, -6.7383,  0.3288,  7.8718
0.3359, -8.0275,  0.3357,  6.9130
0.5684,  2.2421,  0.5690, -2.1782
0.5957,  15.8861,  0.5957, -12.1289
0.0371,  14.5611,  0.0374, -15.3834
0.3281, -7.3815,  0.3289,  8.4846
0.3359, -6.0941,  0.3357,  7.0653
0.5684,  2.8811,  0.5690, -2.1108
0.5957,  1.5997,  0.5957, -11.1176
0.0371,  14.5611,  0.0374, -15.5057
0.3281, -7.3834,  0.3288,  8.0134
0.3359, -6.7383,  0.3357,  7.0608
0.5684,  1.6016,  0.5690, -2.0121
0.5957,  3.5222,  0.5956, -11.4086
0.0371,  15.8861,  0.0374, -15.4924
0.3301, -7.3834,  0.3293,  8.5883
0.3359, -6.7383,  0.3357,  7.0059
0.5684,  3.5222,  0.5690, -2.1847
0.5957,  17.2239,  0.5956, -11.4683
0.0371,  14.5611,  0.0374, -15.0901
0.3281, -6.7364,  0.3287,  8.4059
0.3359, -6.7364,  0.3357,  6.7733
0.5684,  4.1639,  0.5690, -2.0964
0.5957,  18.5693,  0.5956, -12.1502
0.0371,  15.8861,  0.0374, -15.2986
0.3281, -7.3815,  0.3287,  8.7773
0.3359, -7.3815,  0.3357,  6.9824
0.5684,  2.8811,  0.5690, -2.0290
0.5957,  11.9302,  0.5956, -12.0878
0.0371,  14.5611,  0.0374, -15.6343
0.3281, -4.8060,  0.3288,  8.3573
0.3359, -6.0941,  0.3357,  6.9105
0.5684,  2.8811,  0.5690, -1.8336
0.5957,  9.3227,  0.5957, -12.2876
0.0371,  15.8861,  0.0374, -15.5165
0.3281, -8.0275,  0.3288,  8.2807
0.3359, -6.7383,  0.3357,  7.3295
0.5684,  3.5222,  0.5690, -1.9367
0.5957,  2.8811,  0.5957, -11.2909
0.0371,  15.2216,  0.0374, -15.1184
0.3281, -8.6745,  0.3289,  8.4951
0.3359, -6.7383,  0.3357,  7.1921
0.5684,  1.6016,  0.5690, -2.1381
0.5957,  2.8829,  0.5956, -11.4405
0.0371,  14.5611,  0.0374, -15.7975
0.3281, -8.0275,  0.3287,  8.1155
0.3359, -7.3815,  0.3357,  7.0438
0.5684,  1.6016,  0.5690, -2.0186
0.5957,  12.5853,  0.5957, -11.4339
0.0371,  15.2236,  0.0375, -15.8284
0.3281, -6.0941,  0.3288,  8.0880
0.3359, -5.4507,  0.3357,  7.1072
0.5684,  3.5222,  0.5690, -2.1381
0.5957,  9.9721,  0.5957, -12.0944
0.0371,  14.5592,  0.0374, -14.9183
0.3281, -8.6745,  0.3288,  7.7698
0.3359, -6.7383,  0.3357,  7.3844
0.5684,  3.5222,  0.5690, -2.0731
0.5957,  1.5997,  0.5957, -11.6807
0.0371,  16.0393,  0.0374, -15.9242
0.3301, -8.0275,  0.3293,  8.3188
0.3359, -6.0941,  0.3357,  7.0438
0.5684,  3.5222,  0.5690, -1.8168
0.5957,  5.4507,  0.5956, -11.1560
0.0371,  15.8861,  0.0374, -15.8150
0.3281, -6.7383,  0.3288,  7.9034
0.3359, -6.0941,  0.3358,  6.7523
0.5684,  2.2421,  0.5690, -1.9953
0.5957,  2.8811,  0.5957, -11.9764
0.0371,  14.5611,  0.0374, -15.4641
0.3281, -9.3227,  0.3288,  8.2637
0.3359, -8.0275,  0.3357,  7.1242
0.5684,  1.6016,  0.5690, -2.0835
0.5957,  5.5724,  0.5956, -10.8289
0.0371,  15.2236,  0.0374, -16.0510
0.3281, -6.0941,  0.3289,  8.9939
0.3359, -2.8829,  0.3357,  6.7249
0.5684,  2.2421,  0.5690, -2.0691
0.5957,  14.5757,  0.5957, -11.4577
0.0371,  16.5529,  0.0374, -16.0443
0.3281, -6.7383,  0.3288,  8.2297
0.3359, -6.0941,  0.3357,  7.0059
0.5684,  2.8811,  0.5690, -1.9154
0.5957,  9.3227,  0.5956, -11.0661
0.0371,  15.2216,  0.0374, -15.5752
0.3281, -7.3834,  0.3288,  8.4545
0.3359, -7.3834,  0.3357,  7.0758
0.5684,  2.8811,  0.5690, -2.1108
0.5957,  0.3210,  0.5957, -11.3571
0.0371,  15.2216,  0.0374, -15.5556
0.3281, -6.7383,  0.3288,  8.1155
0.3359, -8.0275,  0.3357,  6.8177
0.5684,  2.2421,  0.5690, -2.1847
0.5957,  0.3985,  0.5957, -10.9187
0.0371,  14.5611,  0.0374, -15.6168
0.3281, -7.3815,  0.3288,  8.8073
0.3359, -6.0941,  0.3357,  7.0903
0.5684,  2.2421,  0.5690, -1.9303
0.5957,  17.2239,  0.5956, -12.0387
0.0371,  14.5611,  0.0374, -15.5032
0.3281, -8.0275,  0.3290,  7.6553
0.3359, -6.7383,  0.3357,  7.0438
0.5684,  2.2421,  0.5690, -2.1822
0.5957,  0.9612,  0.5956, -11.9444
0.0371,  13.9007,  0.0374, -15.8042
0.3281, -8.0275,  0.3288,  8.1260
0.3359, -8.0275,  0.3357,  7.3699
0.5684,  3.5222,  0.5690, -2.0081
0.5957, -0.3192,  0.5956, -11.5821
0.0371,  15.2216,  0.0374, -15.3860
0.3301, -8.6745,  0.3295,  8.9939
0.3359, -6.7383,  0.3357,  7.1372
0.5684,  1.6016,  0.5690, -1.9367
0.5957,  1.6016,  0.5956, -10.9505
0.0371,  14.5611,  0.0374, -15.8001
0.3281, -7.3834,  0.3288,  8.2872
0.3359, -8.0275,  0.3357,  7.0903
0.5684,  2.2421,  0.5690, -1.9407
0.5957,  6.0922,  0.5956, -12.6275
0.0371,  13.9007,  0.0374, -16.1144
0.3281, -8.0275,  0.3287,  8.5332
0.3359, -6.0941,  0.3357,  7.1137
0.5684,  1.6016,  0.5690, -1.8465
0.5957,  4.1639,  0.5956, -11.5027
0.0371,  14.5611,  0.0374, -16.2584
0.3281, -8.0275,  0.3288,  7.9439
0.3359, -6.7383,  0.3357,  7.1137
0.5684,  4.1639,  0.5690, -1.9953
0.5957, -3.5241,  0.5957, -12.6103
0.0371,  15.2216,  0.0374, -15.8784
0.3281, -7.3834,  0.3288,  8.2427
0.3359, -6.7383,  0.3357,  6.7668
0.5684,  2.2421,  0.5690, -1.9705
0.5957,  15.8881,  0.5957, -12.4854
0.0371,  14.9815,  0.0374, -15.9876
0.3281, -6.7383,  0.3288,  8.4165
0.3359, -6.7383,  0.3357,  6.9849
