0.0000 ,0.9711 ,0.2715 ,15.5602 ,15.8861 ,0.2605 ,0.9355 ,
1.0000 ,8.5290 ,0.4345 ,-8.2872 ,-6.7383 ,-1.2293 ,8.4399 ,
2.0000 ,8.7103 ,0.7346 ,-7.3020 ,-6.7383 ,-1.1071 ,8.6397 ,
3.0000 ,14.7622 ,1.0000 ,1.9576 ,4.1639 ,0.5043 ,14.7535 ,
4.0000 ,15.4529 ,0.2798 ,11.5092 ,5.4488 ,3.0832 ,15.1421 ,
0.0000 ,0.9709 ,0.2743 ,15.4708 ,15.2236 ,0.2590 ,0.9357 ,
1.0000 ,8.5314 ,0.4366 ,-8.2597 ,-6.7383 ,-1.2256 ,8.4429 ,
2.0000 ,8.7091 ,0.7366 ,-7.2535 ,-6.7383 ,-1.0996 ,8.6394 ,
3.0000 ,14.7618 ,1.0000 ,1.9705 ,2.2421 ,0.5076 ,14.7531 ,
4.0000 ,15.4527 ,0.2502 ,11.4021 ,-0.3192 ,3.0549 ,15.1478 ,
0.0000 ,0.9702 ,0.2769 ,15.7017 ,15.2236 ,0.2626 ,0.9340 ,
1.0000 ,8.5289 ,0.4360 ,-8.2742 ,-8.6745 ,-1.2274 ,8.4401 ,
2.0000 ,8.7102 ,0.7307 ,-7.0798 ,-8.0275 ,-1.0735 ,8.6438 ,
3.0000 ,14.7620 ,1.0000 ,2.1405 ,3.5222 ,0.5514 ,14.7517 ,
4.0000 ,15.4531 ,0.2630 ,11.2181 ,12.5834 ,3.0063 ,15.1578 ,
0.0000 ,0.9710 ,0.2674 ,15.3968 ,14.5611 ,0.2578 ,0.9361 ,
1.0000 ,8.5301 ,0.4499 ,-8.1876 ,-8.0275 ,-1.2148 ,8.4432 ,
2.0000 ,8.7098 ,0.7394 ,-7.1582 ,-6.0941 ,-1.0853 ,8.6419 ,
3.0000 ,14.7619 ,1.0000 ,1.9511 ,3.5222 ,0.5026 ,14.7534 ,
4.0000 ,15.4522 ,0.2588 ,11.4511 ,1.6016 ,3.0678 ,15.1446 ,
0.0000 ,0.9697 ,0.2767 ,15.1964 ,15.8861 ,0.2542 ,0.9357 ,
1.0000 ,8.5309 ,0.4324 ,-7.7213 ,-6.7383 ,-1.1462 ,8.4535 ,
