0.2676,  8.6764,  0.2674, -14.6990
0.3359, -22.6722,  0.3366,  23.1197
0.3477, -21.2935,  0.3470,  22.6754
0.5957, -13.2421,  0.5965,  10.5914
0.6133, -4.1639,  0.6129,  11.0661
0.2676,  9.9721,  0.2673, -15.3336
0.3359, -22.6722,  0.3366,  23.5081
0.3477, -21.9822,  0.3470,  22.4098
0.5957, -9.3227,  0.5965,  10.7260
0.6133, -6.7383,  0.6129,  10.3460
0.2676,  7.3834,  0.2675, -15.1225
0.3359, -22.6742,  0.3366,  23.2296
0.3477, -19.9255,  0.3470,  23.1040
0.5957, -13.8988,  0.5965,  10.6559
0.6133, -15.2216,  0.6129,  10.7669
0.2676,  19.9235,  0.2674, -14.1985
0.3359, -21.9822,  0.3366,  23.0604
0.3477, -21.2914,  0.3470,  22.9441
0.5957, -14.5592,  0.5965,  10.6534
0.6133, -13.9007,  0.6129,  10.5637
0.2676,  17.2219,  0.2674, -14.2957
0.3359, -23.3678,  0.3365,  22.9328
0.3477, -24.7722,  0.3470,  23.1973
0.5957, -14.5592,  0.5965,  10.8264
0.6133, -11.2767,  0.6129,  10.4463
0.2676,  12.5853,  0.2675, -14.4537
0.3359, -21.9822,  0.3366,  23.4741
0.3477, -24.7701,  0.3470,  22.4575
0.5957, -13.9007,  0.5965,  10.0752
0.6133, -12.5834,  0.6129,  10.7285
0.2676,  18.5693,  0.2674, -15.5602
0.3359, -21.9822,  0.3365,  23.2776
0.3477, -26.9040,  0.3471,  22.4870
0.5957, -13.2421,  0.5965,  10.4463
0.6133, -13.9007,  0.6129,  11.0212
0.2676,  18.5693,  0.2676, -14.4537
0.3359, -19.9255,  0.3365,  22.5503
0.3477, -24.0670,  0.3470,  22.9877
0.5957, -15.2216,  0.5965,  10.2226
0.6133, -14.5592,  0.6129,  10.9440
0.2676,  17.8934,  0.2673, -15.9134
0.3359, -21.9822,  0.3366,  23.4811
0.3477, -21.2935,  0.3470,  22.7119
0.5957, -13.2402,  0.5965,  10.0092
0.6133, -14.5611,  0.6129,  10.1949
0.2676,  15.2236,  0.2674, -13.9365
0.3359, -21.9802,  0.3366,  23.3850
0.3477, -23.3678,  0.3470,  22.6389
0.5957, -15.8861,  0.5965,  10.6943
0.6133, -15.2216,  0.6129,  10.6983
0.2676,  9.9721,  0.2674, -14.3478
0.3359, -26.1884,  0.3366,  23.4671
0.3477, -21.2935,  0.3470,  22.2464
0.5957, -13.8988,  0.5965,  10.7538
0.6133, -13.8298,  0.6129,  10.9334
0.2676,  11.2767,  0.2674, -14.5018
0.3359, -26.9040,  0.3365,  23.1633
0.3477, -24.0691,  0.3470,  22.8301
0.5957, -13.9007,  0.5965,  10.5083
0.6133, -14.5592,  0.6129,  10.5213
0.2676,  13.2402,  0.2675, -15.2247
0.3359, -23.3678,  0.3366,  23.4557
0.3477, -22.6742,  0.3470,  22.8371
0.5957, -7.3834,  0.5965,  10.8436
0.6133, -13.9007,  0.6129,  10.6983
0.2676,  13.8988,  0.2675, -15.2837
0.3359, -17.8953,  0.3365,  22.5825
0.3477, -21.2914,  0.3470,  22.6936
0.5957, -13.9007,  0.5965,  10.5491
0.6133, -17.2219,  0.6129,  11.1560
0.2676,  15.2236,  0.2674, -15.2986
0.3359, -21.9822,  0.3365,  22.8780
0.3477, -25.4772,  0.3470,  21.8476
0.5957, -12.5853,  0.5965,  10.6600
0.6133, -13.9007,  0.6129,  10.8991
0.2676,  3.5241,  0.2674, -14.8424
0.3359, -23.3678,  0.3365,  23.3229
0.3477, -22.6742,  0.3470,  22.5460
0.5957, -8.0294,  0.5965,  10.7285
0.6133, -4.8060,  0.6129,  10.6983
0.2676,  13.2421,  0.2675, -15.0835
0.3359, -23.3698,  0.3365,  23.3780
0.3477, -24.7722,  0.3471,  22.9554
0.5957, -9.9721,  0.5965,  10.5914
0.6133, -12.9945,  0.6129,  10.8158
0.2676,  13.2421,  0.2675, -14.2742
0.3359, -22.6722,  0.3366,  23.3963
0.3477, -23.3698,  0.3470,  22.3053
0.5957, -9.3246,  0.5965,  10.6086
0.6133, -13.8988,  0.6129,  10.5914
0.2676,  12.5834,  0.2674, -14.9424
0.3359, -24.7701,  0.3366,  22.7189
0.3477, -21.2935,  0.3470,  23.0491
0.5957, -9.9740,  0.5965,  10.3868
0.6133, -11.2767,  0.6129,  10.8607
0.2676,  10.6227,  0.2675, -15.3685
0.3359, -23.3678,  0.3366,  23.4304
0.3477, -21.9822,  0.3470,  23.7353
0.5957, -9.3227,  0.5965,  10.9293
0.6133, -6.0922,  0.6129,  10.7391
0.2676,  14.5592,  0.2675, -14.0059
0.3359, -23.3698,  0.3367,  22.8597
0.3477, -32.8142,  0.3470,  23.0195
0.5957, -13.2421,  0.5965,  10.5042
0.6133, -13.2421,  0.6129,  11.0106
0.2676,  17.8934,  0.2674, -14.7902
0.3359, -21.9822,  0.3366,  22.4870
0.3477, -26.1884,  0.3470,  22.2438
0.5957, -13.9007,  0.5965,  10.4317
0.6133, -13.2421,  0.6129,  11.0384
0.2676,  8.0294,  0.2675, -14.6990
0.3359, -22.6722,  0.3366,  23.4374
0.3477, -24.7701,  0.3470,  23.1083
0.5957, -13.9007,  0.5965,  10.4211
0.6133, -7.3834,  0.6129,  10.3420
0.2676,  23.3678,  0.2675, -15.0727
0.3359, -21.2914,  0.3366,  23.3369
0.3477, -19.9255,  0.3470,  22.7371
0.5957, -6.7383,  0.5965,  10.5939
0.6133, -11.2767,  0.6129,  10.5385
0.2676,  17.2239,  0.2674, -14.5341
0.3359, -24.7722,  0.3366,  23.0787
0.3477, -22.6722,  0.3470,  22.5208
0.5957, -13.8988,  0.5965,  10.9016
0.6133, -14.5611,  0.6129,  10.8461
0.2676,  15.8861,  0.2675, -15.4291
